​fx 8350 con 1080?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	Vale la pena una 1070 ti ?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
hola, ¿qué tal estás?	tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?
Como ves estudiar Ingenieria Informatica?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	
tiene sentido los ryzen 1xxx ahora?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
rx 480 o rx 570? q compro	te has enterado del "lake" del procesador de intel de 10 cores??
​la vibracion de un ventilador puede dañar el procesador ?	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
hola, ¿qué tal estás?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
ASRock B450M Steel Legend?	Hay algún link de video a esa demos?
una ryzen 3 2200g aguanta una rx 580 ????	qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
hola, ¿qué tal estás?	nvidia 1660 vs 1060?
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	Cuál es el mejor procesador calidad precio, para una GTX 1660?
Hay algún link de video a esa demos?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
tiene sentido los ryzen 1xxx ahora?	Gente monitor 2k 24 pulgadas merece la pena?
​la vibracion de un ventilador puede dañar el procesador ?	tiene sentido los ryzen 1xxx ahora?
hola, ¿qué tal estás?	​ryzen 2600 o i5 8400 :v?
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	Que opinas de la Titan V?
qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	Gente monitor 2k 24 pulgadas merece la pena?
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	Vale la pena una 1070 ti ?
Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
1070 ti vs 2070??	tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
​la vibracion de un ventilador puede dañar el procesador ?	​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??
tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?	hola esta bien la rx 570 4gb para el i3 4170
144hz o 240hz por 80 euris mas ?	Cuál es el mejor procesador calidad precio, para una GTX 1660?
Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.	Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠
ASRock B450M Steel Legend?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
​la vibracion de un ventilador puede dañar el procesador ?	hola, ¿qué tal estás?
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
tiene sentido los ryzen 1xxx ahora?	​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
¿que tal cinebench r20?	​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
ASRock B450M Steel Legend?	Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???
​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
¿que tal cinebench r20?	​RX 590 O GTX 1660?????
¿que tal cinebench r20?	hola :D crees que el i7 4790 aún rinde para juegos actuales?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	te has enterado del "lake" del procesador de intel de 10 cores??
tiene sentido los ryzen 1xxx ahora?	que piensas del futuro de la realidad virtual en los juegos?
soy solo yo, o hay problemas con instalar linux en un procesador ryzen?	
​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	Que opinas de la Titan V?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???
Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
144hz o 240hz por 80 euris mas ?	hola :D crees que el i7 4790 aún rinde para juegos actuales?
144hz o 240hz por 80 euris mas ?	​RX 590 O GTX 1660?????
​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
144hz o 240hz por 80 euris mas ?	​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?	Que opinas de la Titan V?
ASRock B450M Steel Legend?	Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	Que opinas de la Titan V?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	Hay algún link de video a esa demos?
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	Vale la pena una 1070 ti ?
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
2080ti oc o Rog matrix 2080 ti??	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
​la vibracion de un ventilador puede dañar el procesador ?	Que opinas de la Titan V?
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
​la vibracion de un ventilador puede dañar el procesador ?	qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
el mejor tipo de refrigeración que se puede comerciar? cual es::?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
144hz o 240hz por 80 euris mas ?	¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
te has enterado del "lake" del procesador de intel de 10 cores??	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???
1070 ti vs 2070??	QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??
Cuál es el mejor procesador calidad precio, para una GTX 1660?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
2080ti oc o Rog matrix 2080 ti??	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
nvidia 1660 vs 1060?	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
​Que les aconsejas a los que se acaban de comprar la gtx 1060 de 6gb?	te has enterado del "lake" del procesador de intel de 10 cores??
tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?	
​ryzen 2600 o i5 8400 :v?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?
como mejoro el inpug lag???	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
Ryzen 2600X o Core I5 9400?? Solo para juego y no importa el dinero.	​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?
rx 480 o rx 570? q compro	qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?	Vale la pena una 1070 ti ?
1070 ti vs 2070??	que piensas del futuro de la realidad virtual en los juegos?
Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
1070 ti vs 2070??	2080ti oc o Rog matrix 2080 ti??
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
144hz o 240hz por 80 euris mas ?	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?	
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?
Vale la pena una 1070 ti ?	Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?
Gente monitor 2k 24 pulgadas merece la pena?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	nvidia 1660 vs 1060?
​la vibracion de un ventilador puede dañar el procesador ?	
	
una ryzen 3 2200g aguanta una rx 580 ????	Hay algún link de video a esa demos?
qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	​Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
2080ti oc o Rog matrix 2080 ti??	
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	2080ti oc o Rog matrix 2080 ti??
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	2080ti oc o Rog matrix 2080 ti??
rx 480 o rx 570? q compro	Que opinas de la Titan V?
te has enterado del "lake" del procesador de intel de 10 cores??	hola esta bien la rx 570 4gb para el i3 4170
ASRock B450M Steel Legend?	una ryzen 3 2200g aguanta una rx 580 ????
hola, ¿qué tal estás?	
rx 480 o rx 570? q compro	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
Mejor placa madre con vrams para ryzen? De x470 y b450. Recomiendas usar tuf? Saludos desde mexico 🌮🌮🌮🌮🌮🌮🤠🤠	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	Crees que la GTX 1070 TI aguantaria hasta la próxima generación de tarjetas?
pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?	​RX 590 O GTX 1660?????
tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
como mejoro el inpug lag???	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
1070 ti vs 2070??	Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?
¿que tal cinebench r20?	Que opinas de la Titan V?
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	una ryzen 3 2200g aguanta una rx 580 ????
que opinas de actualizar una 1060 al dia de hoy? obviamente, mi presupuesto da para la 1660 ti. aiento que no, pero me gustaría tu opinión	i5 9600k - GTX 1080 ti o i7 9700k - GTX 1080 para 144HZ?
rx 480 o rx 570? q compro	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
rx 480 o rx 570? q compro	Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???
hola, ¿qué tal estás?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
144hz o 240hz por 80 euris mas ?	ASRock B450M Steel Legend?
el mejor tipo de refrigeración que se puede comerciar? cual es::?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.
​fx 8350 con 1080?	¿que tal cinebench r20?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	Cuál es el mejor procesador calidad precio, para una GTX 1660?
hola :D crees que el i7 4790 aún rinde para juegos actuales?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
Vale la pena un Ryzen Serie 2000 actualmente? Sabiendo que viene la 3000	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?
¿que tal cinebench r20?	Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.
144hz o 240hz por 80 euris mas ?	Gente monitor 2k 24 pulgadas merece la pena?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	​RX 590 O GTX 1660?????
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	como mejoro el inpug lag???
una ryzen 3 2200g aguanta una rx 580 ????	como mejoro el inpug lag???
el mejor tipo de refrigeración que se puede comerciar? cual es::?	tiene sentido los ryzen 1xxx ahora?
​I3 7100 aguanta una rx 570?	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
nvidia 1660 vs 1060?	Que opinas de la Titan V?
hola :D crees que el i7 4790 aún rinde para juegos actuales?	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
Hay algún link de video a esa demos?	2080ti oc o Rog matrix 2080 ti??
Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.	qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
hola, ¿qué tal estás?	Que opinas de la Titan V?
​ryzen 2600 o i5 8400 :v?	SUPER DUDA: me han vendido un ordenador con una ryzen 2600, 8gb de ram de 2400mhz, una 1060 de 3gb, 1 ssd de 240, hdd de 1tb. Tu crees que me han estafado??
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
el mejor tipo de refrigeración que se puede comerciar? cual es::?	​los nuevo procesadores de amd superarán por algunos meses a intel ?????
Vale la pena una 1070 ti ?	Que opinas sobre los rumores de 2 nuevas consolas Xbox, que usarían un CPU con arquitectura Zen 2, una con 4 teraflops, y otra con 12 teraflops? Saludos
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.
rx 480 o rx 570? q compro	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
hola, ¿qué tal estás?	​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas
Cuál es el mejor procesador calidad precio, para una GTX 1660?	hola :D crees que el i7 4790 aún rinde para juegos actuales?
​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?	
te has enterado del "lake" del procesador de intel de 10 cores??	Vale la pena una 1070 ti ?
Que opinas de la Titan V?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
​I3 7100 aguanta una rx 570?	​RX 590 O GTX 1660?????
Cuál es el mejor procesador calidad precio, para una GTX 1660?	Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?
Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??	​iker para cuanto tiempo tengo jugando a graficos en altos-ultra con un ryzen 2700x y una rtx 2070?
144hz o 240hz por 80 euris mas ?	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
​ryzen 2600 o i5 8400 :v?	¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??
es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
​los nuevo procesadores de amd superarán por algunos meses a intel ?????	Buenas tardes, ¿Qué esperas de Navi a raiz de los rumores que van a dejar la arquitectura GCN y qué tendría que tener para ser competitiva frente a la serie 20 de Nvidia?
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?
Tío he pillao en Amazon un i7 8700 K a 280 pavos que salió durante 1 minuto de pura SUERTE, he triunfado? Busco ahora un placa ITX Consejo?	es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?
​fx 8350 con 1080?	​Lee el superchat anterior, de perruno que ya que donó 5€ que menos no? jeje
Que opinas del Enhanced Sync de AMD? Supuestamente un Vsync con mucho menos input lag.	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
​el i5 9400 no haría nada de cuello de botella con una rtx 2070 no?	Que opinas de la Titan V?
​que dices de un I7 7700 DE 4.0GHz hasta q grafica aguantaria ? una rtx 2080 sin problemas y hasta la prox generacion?	​los nuevo procesadores de amd superarán por algunos meses a intel ?????
​ME PUEDEN DECIR SI UNA FUENTE 600w 80+ WHITE AGUANTA UNA 2060 Y UN R5 2600x CON 16 DE RAM? :v	​los nuevo procesadores de amd superarán por algunos meses a intel ?????
que piensas del futuro de la realidad virtual en los juegos?	​fx 8350 con 1080?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	​ryzen 2600 o i5 8400 :v?
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	soy solo yo, o hay problemas con instalar linux en un procesador ryzen?
hola, ¿qué tal estás?	¿que tal cinebench r20?
Ryzen 2700X con una RTX 2070 esta bien o espero a los ryzen 3000???	​RX 590 O GTX 1660?????
ASRock B450M Steel Legend?	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
144hz o 240hz por 80 euris mas ?	una ryzen 3 2200g aguanta una rx 580 ????
​ryzen 2600 o i5 8400 :v?	ASRock B450M Steel Legend?
1070 o RTX2070 en PORTATIL? Cual puede rendir mejor?	
​la vibracion de un ventilador puede dañar el procesador ?	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
QUE OPINAS DE LAS NUEVAS 2080TI QUE VA SACAR NVIDIA??	como mejoro el inpug lag???
Mi i5 7400 no aprovecha al 100% mi vega 56, que procesador recomiendas?	hola :D crees que el i7 4790 aún rinde para juegos actuales?
¿que tal cinebench r20?	es buena opcion comprar un ryzen 5 2400g?, para mas adelante comprar una grafica dedicada, que memorias recomiendas para ese ryzen 5?
nvidia 1660 vs 1060?	¿Se puede usar "precisión boost" con una placa X370 y ryzen 7 2700X?
hola :D crees que el i7 4790 aún rinde para juegos actuales?	Cual será el futuro para el mundo gaming? El jugar en streaming matara a las consolas conocidas?
​ryzen 2600 o i5 8400 :v?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
tengo un i7 2600x por hay guardado y me dijeron que es un procesador muy interesando bale la pena desempolvarlo me servirá de algo al día de hoy?	​que placa base es mejor la aorus z390 extreme o la Asus z390 extreme para gaming si no te decides cual elijirias tu gracias
QUE OPINAS DE LAS NUEVA VERSION DE 2080TI QUE VA SACAR NVIDIA???	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
una ryzen 3 2200g aguanta una rx 580 ????	Iker hacia donde crees que irán los procesadores para ser más potentes ya que estamos en el limite de nm del silicio?
​I3 7100 aguanta una rx 570?	Crees que la forma de chiplets de los ryzen 3000 se pueda llevar acabo en las arquitecturas de tarjetas graficas??
​qué debo tener en cuenta al comprar un cable displayport? He visto que en los cables chinos hay un pin que da problemas	pasar de una gtx 960 de 2gb a una rtx 2060, vale la pena?
¿¿Que opinas de los auriculares Sennheiser Game Zero?? ¿¿Algun equivalente calidad/precio con micro??	El phenom ii x4 955 sigue siendo decente en juegos en 2019?
hola, ¿qué tal estás?	tengo un i7 8700 que tarjeta nvidia podría aprovechar su potencial?
Mr Iker que opinas de las placas Huanan socket 1366 (marca china)?	2080ti oc o Rog matrix 2080 ti??
como mejoro el inpug lag???	¿Crees que para alguien que vive del CAD pero que también juega debería escoger siempre a AMD en gráficas?
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	2080ti oc o Rog matrix 2080 ti??
Hay algún link de video a esa demos?	
Qué tan balanceado estaría una PC con athlon 200ge y una RX 570???	que piensas del futuro de la realidad virtual en los juegos?
